Negotiation_ID,Product_Name,Listed_Price,Offered_Price,Final_Price,Discount_%,Buyer_Message,Seller_Message,Sentiment,Outcome
NEG0886,Kurta,3162.4741774181075,2590.8081869678676,2865.299444197285,9.355186416353169,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0270,Cleaning Service,4045.0913557018007,2738.242805477182,3514.3829706281144,13.120275363227966,"That's too expensive, I can pay less.","Alright, let’s meet halfway.",Negative,Rejected
NEG0392,Sofa,4822.231449474071,3347.4372437507654,3664.3608308563184,24.050228917089637,"If I pay in cash, can I get a discount?","If you buy more, I can give a small discount.",Neutral,Rejected
NEG0502,Plumbing,2461.3431585766516,1863.7802106678662,2351.9605408258585,4.43820680471229,Can you make it a round number?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0556,Cleaning Service,557.3759001575014,366.9659733183149,482.2435948931377,12.784117199778557,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Rejected
NEG0755,Chair,3054.2911674478637,2559.592187946081,2711.3421586184295,11.108889354324583,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Rejected
NEG0641,Shoes,1442.6630469095296,1227.360983630167,1254.6804918150835,12.929391180088,Is there any discount if I buy more?,"Price firm, can’t reduce further.",Neutral,Rejected
NEG0392,Catering,563.7825859203681,489.5345027392133,545.531435829061,3.2275140566715317,"If I pay in cash, can I get a discount?","If you buy more, I can give a small discount.",Neutral,Rejected
NEG0549,Belt,4249.620475020923,2935.659078688911,3473.0435905680292,18.258421232287734,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0619,Cupboard,621.158672446958,329.251820132268,419.66081351886794,32.163310530616094,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Neutral,Rejected
NEG0254,Cleaning Service,4072.3092262272007,2730.578875211163,3536.2958645550225,13.156518058575168,"I’m a regular customer, please give a better deal.","Alright, let’s meet halfway.",Negative,Rejected
NEG0109,Jacket,1216.9837680043067,661.9037081335811,911.0,24.965455939940604,Can you please lower the price a bit?,"Alright, let’s meet halfway.",Neutral,Rejected
NEG0582,Jeans,942.5057674760512,496.79215556348396,657.2586015711986,30.14240843993562,Can you make it a round number?,"Alright, let’s meet halfway.",Neutral,Rejected
NEG0256,Jeans,1670.7627392586396,1416.6986495866515,1469.703959434646,12.003367493999782,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Rejected
NEG0699,Belt,4237.639053185874,2465.447267849987,2807.5475112597865,33.749084580739115,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0714,Table,9401.500568306956,6380.147699855651,7780.780155137391,17.229569403186076,Can you please lower the price a bit?,"Okay, I can reduce a little for you.",Neutral,Rejected
NEG0482,Chair,7307.738539920894,5606.230636056733,6387.492293994407,12.54989857231588,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Rejected
NEG0620,Table,9453.182897855331,6503.681072922497,7750.527084182246,17.995980534049778,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Rejected
NEG0066,Table,9138.0,5959.0,7024.0,23.13,"Your price seems high, can we settle in between?","If you buy more, I can give a small discount.",Neutral,Rejected
NEG0530,Sunglasses,1423.0463930714436,1274.247146653544,1278.8041222040642,10.12744727036182,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Positive,Rejected
NEG0782,Jacket,8203.660388230302,7260.380364620969,7597.312963154128,7.251898614408708,Is there any discount if I buy more?,"Sorry, the price is already discounted.",Negative,Rejected
NEG0915,Shoes,3111.7028582620337,2417.147439315525,2807.5442317946577,9.784957642882238,Is there any discount if I buy more?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0216,T-shirt,5088.221382608512,4827.979998819667,5035.056225279302,1.0436842788823684,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Neutral,Rejected
NEG0081,Home Painting,1862.0291980509962,1597.9062600514899,1673.8718369698465,10.015474856582614,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0266,Jeans,7967.624046921987,6573.765543608932,7290.8487498651975,8.490693385468875,Is there any discount if I buy more?,"Alright, let’s meet halfway.",Negative,Rejected
NEG0410,Jeans,7780.472579883246,6777.426242155198,7070.092675456096,9.047424791291697,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Neutral,Rejected
NEG0299,Sunglasses,4577.945733952226,4049.15668898115,4180.192074417903,8.620336884472607,"That's too expensive, I can pay less.","Okay deal, I’ll accept that price.",Positive,Rejected
NEG0283,T-shirt,4312.139800150828,2416.644429730103,2867.430305683665,33.22241306678916,Is there any discount if I buy more?,"If you buy more, I can give a small discount.",Positive,Rejected
NEG0485,Table,9037.782839327121,6044.071031833457,6589.506490865853,26.82755738177069,Can you please lower the price a bit?,"Alright, let’s meet halfway.",Neutral,Rejected
NEG0774,Sofa,1640.807981472304,1475.9671056918908,1566.9248273007954,4.5359018172522525,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Negative,Rejected
NEG0891,Sofa,4040.449759648068,2552.0736967211956,3205.335587981254,20.62449814006543,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Rejected
NEG0214,Bed,6351.9815438789565,3998.4590407754886,4421.325669165423,30.396060215336114,"I’m a regular customer, please give a better deal.","Alright, let’s meet halfway.",Negative,Rejected
NEG0385,Plumbing,8395.746210636682,5168.184063545926,5431.1299254061505,35.306232147898356,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Rejected
NEG0030,Jacket,2293.3852227594416,1658.8275983974422,2047.9708932719873,10.71068465704872,Is there any discount if I buy more?,"If you buy more, I can give a small discount.",Negative,Rejected
NEG0389,Catering,5354.332668789267,4191.204407251238,4723.01203057684,11.832705347789819,Can you please lower the price a bit?,"If you buy more, I can give a small discount.",Negative,Rejected
NEG0437,Sofa,7691.242197659896,3950.5896510123575,4866.466914459933,36.68169254962835,"Your price seems high, can we settle in between?","Alright, let’s meet halfway.",Negative,Rejected
NEG0152,Saree,2319.1105300359427,1792.7446375031666,1906.4154404799228,17.79633620072914,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0668,Plumbing,961.0,551.0,788.0,18.0,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Positive,Rejected
NEG0536,Jeans,8591.041294628052,4987.666287777168,7550.294365983888,12.073126048905188,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Negative,Rejected
NEG0067,Cupboard,1985.2706862893026,1658.19231069338,1767.8090157805823,10.971152615714198,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0245,Jacket,2798.0,2300.0,2745.0,1.89,"That's too expensive, I can pay less.","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0520,Jeans,5026.442741626207,4757.817113704049,4967.540996205783,1.1716543209171428,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Neutral,Rejected
NEG0200,Plumbing,2942.0,2202.0,2269.0,22.88,Is there any discount if I buy more?,"Alright, let’s meet halfway.",Positive,Rejected
NEG0039,Catering,4106.0,3701.0,3918.0,4.58,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Positive,Rejected
NEG0064,Catering,6996.453272730029,3724.0210334391118,4768.691920734675,31.81880675997677,"That's too expensive, I can pay less.","Okay, I can reduce a little for you.",Negative,Rejected
NEG0618,Saree,3678.8485211827324,2143.3413443149166,2382.179317414446,35.24997063221657,"Your price seems high, can we settle in between?","Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0295,Belt,8817.1525005439,5828.401679412345,8146.387448919798,7.599029575462236,Can you make it a round number?,"Alright, let’s meet halfway.",Neutral,Rejected
NEG0250,Jeans,3181.0,2426.0,3098.0,2.61,"That's too expensive, I can pay less.","Okay deal, I’ll accept that price.",Negative,Rejected
NEG0318,Belt,8809.036111129088,5806.53805183411,8176.041324078275,7.178679986372622,Can you make it a round number?,"Alright, let’s meet halfway.",Neutral,Rejected
NEG0691,Bag,6201.146351701987,3681.251984265983,4311.921602736635,30.467269962715797,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Rejected
NEG0448,Belt,6326.053720010257,5111.797391247115,5356.066763774681,15.338994680998383,Is there any discount if I buy more?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0759,Sunglasses,8794.451616570253,5592.4201151794505,8699.332876625886,1.076949919554943,"I’m a regular customer, please give a better deal.","Alright, let’s meet halfway.",Positive,Rejected
NEG0398,Home Painting,3441.21039869454,2365.0161815411116,2737.168220417079,20.448700356482963,Is there any discount if I buy more?,"Sorry, the price is already discounted.",Positive,Rejected
NEG0410,Shoes,8147.0,6698.0,7439.0,8.69,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0546,Jacket,9328.682133740174,8570.276945565502,8829.115325944902,5.353502116929103,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Negative,Rejected
NEG0567,Saree,9436.0,8058.0,9182.0,2.69,"I’m a regular customer, please give a better deal.",This is the best price I can offer.,Negative,Rejected
NEG0779,Jeans,7394.023310388846,5030.232297203329,7116.000073335012,3.755813663559255,Is there any discount if I buy more?,"Price firm, can’t reduce further.",Neutral,Rejected
NEG0799,Table,9376.185297364267,6274.504841047408,7783.244896623172,16.964706827475766,Can you please lower the price a bit?,"Okay, I can reduce a little for you.",Neutral,Rejected
NEG0279,Table,2950.0,2555.0,2915.0,1.19,"Your price seems high, can we settle in between?","Okay deal, I’ll accept that price.",Positive,Rejected
NEG0727,Catering,2955.612982877538,2728.1913010835133,2792.740660353195,5.578363670729461,"That's too expensive, I can pay less.","Alright, let’s meet halfway.",Negative,Rejected
NEG0373,Cleaning Service,3043.6510587390644,1616.8705831257132,1813.7363232550379,40.349208814235524,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0621,Cupboard,8708.0,7480.0,8507.0,2.31,"Your price seems high, can we settle in between?","Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0499,Plumbing,8727.527689172046,6107.397858598692,6783.270997292961,22.19679562898191,Is there any discount if I buy more?,"Okay deal, I’ll accept that price.",Negative,Rejected
NEG0404,Jeans,529.9567125719041,406.313499413574,501.51037555990314,4.576812211001432,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Neutral,Rejected
NEG0064,Bag,3043.0,2628.0,2780.0,8.64,Can you please lower the price a bit?,"If you buy more, I can give a small discount.",Positive,Rejected
NEG0209,Chair,4097.467000332583,3632.7360026606643,3802.4166408686247,7.201958079624486,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Rejected
NEG0225,Sofa,8448.97787927574,6113.35273645613,6802.855332791886,19.490169280527468,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Negative,Rejected
NEG0275,Shoes,6581.204205990527,3978.968490677448,4229.939328566344,35.741411873454226,"Your price seems high, can we settle in between?","Okay, I can reduce a little for you.",Negative,Rejected
NEG0187,Sofa,7816.83343323243,6127.174137984278,6583.303803373905,15.754096227523048,"I’m a regular customer, please give a better deal.","Alright, let’s meet halfway.",Neutral,Rejected
NEG0787,Saree,7912.422787690921,5199.003455151707,5623.541400762539,28.92457583016371,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Negative,Rejected
NEG0689,Kurta,3954.7329157486975,2313.965938488359,3511.9494426873616,11.168125546950103,Can you please lower the price a bit?,"Alright, let’s meet halfway.",Negative,Rejected
NEG0986,Home Painting,5276.0,2963.0,4933.0,6.5,"If I pay in cash, can I get a discount?","If you buy more, I can give a small discount.",Positive,Rejected
NEG0644,Table,9440.150709023677,6472.530963032206,7758.155682522725,17.802722709424298,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Rejected
NEG0896,Bag,4950.0,4671.0,4884.0,1.33,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Positive,Rejected
NEG0587,Chair,7044.3128346989615,3942.546022626471,5615.051213485641,20.212288564986146,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0333,Jacket,4143.40553827604,3546.515284777488,3717.9700650704403,10.20240114061894,Is there any discount if I buy more?,"If you buy more, I can give a small discount.",Neutral,Rejected
NEG0377,T-shirt,2244.0,1367.0,1402.0,37.52,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0440,Kurta,3697.1934155196936,2834.860072614871,3270.0369838620977,11.551935590920294,"That's too expensive, I can pay less.","Okay deal, I’ll accept that price.",Neutral,Rejected
NEG0565,Catering,5247.752661604579,4906.067890740457,5073.897982323663,3.3027266124885424,"I’m a regular customer, please give a better deal.","Sorry, the price is already discounted.",Neutral,Rejected
